
电影解说,#genre#
王栎鑫+俞灏明-热情的沙漠(演唱会),http://em.21dtv.com/songs/60077341.mkv
庾澄庆组学员-热情的沙漠,http://em.21dtv.com/songs/60081431.mkv
张靓颖-热情的沙漠,http://em.21dtv.com/songs/60087855.mkv
苏永康-热情的沙漠,http://em.21dtv.com/songs/60088539.mkv
古巨基+李泉-热情的沙漠,http://em.21dtv.com/songs/60098177.mkv
童安格-让生命等候,http://em.21dtv.com/songs/60036098.mkv
黄凯芹-若生命等候(演唱会),http://em.21dtv.com/songs/60037108.mkv
陈奕迅-人生马拉松,http://em.21dtv.com/songs/60115486.mkv
池珍熙-人生蒙太奇,http://em.21dtv.com/songs/60036430.mkv
TAE-人生马戏团,http://em.21dtv.com/songs/60090439.mkv
徐小凤-人生满希望(演唱会),http://em.21dtv.com/songs/60036428.mkv
吕珊-人生满希望(演唱会),http://em.21dtv.com/songs/60077357.mkv
钟镇涛-让一切随风(演唱会),http://em.21dtv.com/songs/60036211.mkv
钟镇涛-让一切随风,http://em.21dtv.com/songs/60036212.mkv
罗敏庄+杜雯惠-让一切随风(演唱会),http://em.21dtv.com/songs/60077335.mkv
陈慧娴-让一切随风,http://em.21dtv.com/songs/60100587.mkv
刘德华-世界第一等(演唱会),http://em.21dtv.com/songs/60039259.mkv
伍佰-世界第一等(演唱会),http://em.21dtv.com/songs/60039260.mkv
刘德华-世界第一等,http://em.21dtv.com/songs/60039261.mkv
荒山亮-时间的眼泪,http://em.21dtv.com/songs/60039130.mkv
袁惟仁-四季的眼泪(演唱会),http://em.21dtv.com/songs/60040677.mkv
吴蕙君-世界第一勇,http://em.21dtv.com/songs/60135018.mkv
满文军-圣洁的真爱,http://em.21dtv.com/songs/60091637.mkv
陈诗莉-世界都知道,http://em.21dtv.com/songs/60077633.mkv
蔡义德-闪酒大丈夫,http://em.21dtv.com/songs/60104412.mkv
张清芳-时间的滋味(演唱会),http://em.21dtv.com/songs/60039131.mkv
汪明荃-书剑恩仇录(演唱会),http://em.21dtv.com/songs/60039732.mkv
郑少秋-书剑恩仇录(演唱会),http://em.21dtv.com/songs/60039733.mkv
陈慧娴-逝去的诺言(演唱会),http://em.21dtv.com/songs/60039551.mkv
张伟文-逝去的诺言(演唱会),http://em.21dtv.com/songs/60039552.mkv
盖鸣晖-逝去的诺言(演唱会),http://em.21dtv.com/songs/60083809.mkv
徐小凤-深秋立楼头(演唱会),http://em.21dtv.com/songs/60038343.mkv
徐小凤-深秋立楼头,http://em.21dtv.com/songs/60038344.mkv
黄凯芹-深秋立楼头,http://em.21dtv.com/songs/60129834.mkv
TWINS-神奇两女侠(演唱会),http://em.21dtv.com/songs/60038485.mkv
李克勤-三千零一夜(演唱会),http://em.21dtv.com/songs/60037285.mkv
黄小琥-突然的自我(演唱会),http://em.21dtv.com/songs/60042926.mkv
伍佰-突然的自我(演唱会),http://em.21dtv.com/songs/60042927.mkv
顾莉雅-我爱你中国(演唱会),http://em.21dtv.com/songs/60044654.mkv
王秀芬-我爱你中国(演唱会),http://em.21dtv.com/songs/60044655.mkv
因果兄弟-我爱你中国(演唱会),http://em.21dtv.com/songs/60044656.mkv
常石磊-我爱你中国,http://em.21dtv.com/songs/60044657.mkv
李谷一-我爱你中国,http://em.21dtv.com/songs/60044658.mkv
彭羚+容祖儿-心淡(演唱会),http://em.21dtv.com/songs/60084239.mkv
徐佳莹+刘若英-心动(演唱会),http://em.21dtv.com/songs/60084241.mkv
谢有才-兄弟(演唱会),http://em.21dtv.com/songs/60084288.mkv
那英-想念(演唱会),http://em.21dtv.com/songs/60049175.mkv
伍思凯-想念(演唱会),http://em.21dtv.com/songs/60049176.mkv
陈楚生-想念,http://em.21dtv.com/songs/60049177.mkv
许美静-想念,http://em.21dtv.com/songs/60049180.mkv
许哲佩-想念,http://em.21dtv.com/songs/60049181.mkv
李心洁-像你,http://em.21dtv.com/songs/60049391.mkv
汪峰-小鸟(演唱会),http://em.21dtv.com/songs/60049679.mkv
黄贯中-醒你(演唱会),http://em.21dtv.com/songs/60051182.mkv
黄家强-醒你(演唱会),http://em.21dtv.com/songs/60051183.mkv
BEYOND-醒你,http://em.21dtv.com/songs/60051184.mkv
张行+杨波-三百六十五里路(演唱会),http://em.21dtv.com/songs/60037168.mkv
张行-再说一句多余的话(演唱会),http://em.21dtv.com/songs/60056983.mkv
张行-迟到(演唱会),http://em.21dtv.com/songs/60012778.mkv
小武-迟到,http://em.21dtv.com/songs/60012779.mkv
侧田-迟钝(演唱会),http://em.21dtv.com/songs/60012780.mkv
叶倩文-冲动(演唱会),http://em.21dtv.com/songs/60012844.mkv
张惠妹-冲动(演唱会),http://em.21dtv.com/songs/60012845.mkv
陈彼得+张行-一条路(演唱会),http://em.21dtv.com/songs/60053734.mkv
张行-一条路(演唱会),http://em.21dtv.com/songs/60053735.mkv
王梦麟+张行-阿美阿美(演唱会),http://em.21dtv.com/songs/60006791.mkv
邓智乐-雨中即景(演唱会),http://em.21dtv.com/songs/60055752.mkv
张行+王梦麟-雨中即景(演唱会),http://em.21dtv.com/songs/60055753.mkv
佚名-雨中即景,http://em.21dtv.com/songs/60055754.mkv
吕念祖+卓佩丽-朋友,http://em.21dtv.com/songs/60033310.mkv
江玲-男朋友,http://em.21dtv.com/songs/60095314.mkv
李登威-你欠扁(无原唱),http://em.21dtv.com/songs/60031948.mkv
陈百强-念亲恩(演唱会),http://em.21dtv.com/songs/60032661.mkv
龚月-念亲恩,http://em.21dtv.com/songs/60032662.mkv
莫旭秋-念亲恩(演唱会),http://em.21dtv.com/songs/60064667.mkv
李丽蕊-念亲恩(演唱会),http://em.21dtv.com/songs/60083552.mkv
刀郎-沙枣花儿香(演唱会),http://em.21dtv.com/songs/60037482.mkv
李宗盛-鬼迷心窍(演唱会),http://em.21dtv.com/songs/60019400.mkv
周华健-鬼迷心窍(演唱会),http://em.21dtv.com/songs/60019401.mkv
任贤齐+李宗盛-鬼迷心窍,http://em.21dtv.com/songs/60019402.mkv
誓言-鬼迷心窍,http://em.21dtv.com/songs/60019403.mkv
孙露-鬼迷心窍,http://em.21dtv.com/songs/60115857.mkv
新宝岛康乐队-光明戏院,http://em.21dtv.com/songs/60071972.mkv
梁咏琪-高妹正传(演唱会),http://em.21dtv.com/songs/60018211.mkv
莫文蔚-姑娘酒窝(演唱会),http://em.21dtv.com/songs/60018945.mkv
伍佰-钢铁男子(演唱会),http://em.21dtv.com/songs/60018154.mkv
徐小凤-故乡的雨(演唱会),http://em.21dtv.com/songs/60019095.mkv
张伟文-故乡的雨(演唱会),http://em.21dtv.com/songs/60019096.mkv
薰妮-故乡的雨,http://em.21dtv.com/songs/60019097.mkv
陈雷-故乡的月,http://em.21dtv.com/songs/60019098.mkv
李干慧-故乡的月,http://em.21dtv.com/songs/60019099.mkv
罗时丰-故乡的月,http://em.21dtv.com/songs/60019100.mkv
费翔-故乡的云(演唱会),http://em.21dtv.com/songs/60019102.mkv
满文军+文章-故乡的云(演唱会),http://em.21dtv.com/songs/60019103.mkv
费翔-故乡的云,http://em.21dtv.com/songs/60019104.mkv
张行+文章-故乡的云,http://em.21dtv.com/songs/60019105.mkv
庄学忠-故乡的云,http://em.21dtv.com/songs/60019106.mkv
西部牛仔-故乡的云,http://em.21dtv.com/songs/60071968.mkv
陈浩德-故乡的雨(演唱会),http://em.21dtv.com/songs/60075574.mkv
梦之旅-故乡的云(演唱会),http://em.21dtv.com/songs/60075575.mkv
孙维良+宁可-康定情歌(演唱会),http://em.21dtv.com/songs/60067159.mkv
吴涤清-康定情歌(演唱会),http://em.21dtv.com/songs/60067160.mkv
吴涤清-温柔的倾诉(演唱会),http://em.21dtv.com/songs/60068743.mkv
孙彭飞-温柔的伤害,http://em.21dtv.com/songs/60062958.mkv
周华健-温柔的瞬息,http://em.21dtv.com/songs/60090835.mkv
周渝民-温柔的晚安(演唱会),http://em.21dtv.com/songs/60044366.mkv
吴涤清-爱的路上千万里(演唱会),http://em.21dtv.com/songs/60066783.mkv
胡美仪-蔓莉蔓莉我爱你(演唱会),http://em.21dtv.com/songs/60028554.mkv
吴涤清-梅兰梅兰我爱你(演唱会),http://em.21dtv.com/songs/60028993.mkv
尤雅-梅兰梅兰我爱你(演唱会),http://em.21dtv.com/songs/60028994.mkv
姜育恒-梅兰梅兰我爱你,http://em.21dtv.com/songs/60028995.mkv
吴涤清-万水千山总是情,http://em.21dtv.com/songs/60067505.mkv
安东阳+樊桐舟-万水千山总是爱,http://em.21dtv.com/songs/60099201.mkv
汪明荃-万水千山总是情(演唱会),http://em.21dtv.com/songs/60043309.mkv
张帝+朱明瑛-万水千山总是情(演唱会),http://em.21dtv.com/songs/60043310.mkv
刘惜君-万水千山总是情,http://em.21dtv.com/songs/60043311.mkv
动力火车+迪克牛仔-一样的月光(演唱会),http://em.21dtv.com/songs/60053816.mkv
苏芮-一样的月光(演唱会),http://em.21dtv.com/songs/60053817.mkv
黄琦珊-一样的月光,http://em.21dtv.com/songs/60053818.mkv
尹光-出册(演唱会),http://em.21dtv.com/songs/60012914.mkv
许巍-纯粹(演唱会),http://em.21dtv.com/songs/60013384.mkv
张清芳-纯粹,http://em.21dtv.com/songs/60013385.mkv
林忆莲-匆匆(演唱会),http://em.21dtv.com/songs/60013474.mkv
梁静茹-纯真(演唱会),http://em.21dtv.com/songs/60013402.mkv
许巍-纯真(演唱会),http://em.21dtv.com/songs/60013403.mkv
李丽珍-纯真,http://em.21dtv.com/songs/60013404.mkv
五月天-纯真,http://em.21dtv.com/songs/60013405.mkv
董事长乐团-刺字,http://em.21dtv.com/songs/60013471.mkv
林忆莲-存在(演唱会),http://em.21dtv.com/songs/60013615.mkv
周传雄-存在(演唱会),http://em.21dtv.com/songs/60013616.mkv
王浩信-猫步,http://em.21dtv.com/songs/60028634.mkv
孙淑媚-没伴,http://em.21dtv.com/songs/60028706.mkv
关淑怡-梦伴(演唱会),http://em.21dtv.com/songs/60029476.mkv
郭富城-梦伴(演唱会),http://em.21dtv.com/songs/60029477.mkv
梅艳芳-梦伴(演唱会),http://em.21dtv.com/songs/60029478.mkv
郭富城-时光(演唱会),http://em.21dtv.com/songs/60039095.mkv
许巍-时光(演唱会),http://em.21dtv.com/songs/60039096.mkv
樱桃帮-受够,http://em.21dtv.com/songs/60039714.mkv
郑融-受够,http://em.21dtv.com/songs/60039715.mkv
雷有辉+邓建明-曙光(演唱会),http://em.21dtv.com/songs/60039780.mkv
太极乐队-曙光(演唱会),http://em.21dtv.com/songs/60039781.mkv
陈慧娴-傻女(演唱会),http://em.21dtv.com/songs/60037531.mkv
李克勤-傻女(演唱会),http://em.21dtv.com/songs/60037532.mkv
卫兰-傻女(演唱会),http://em.21dtv.com/songs/60037533.mkv
卫诗-傻女(演唱会),http://em.21dtv.com/songs/60037534.mkv
光良+曹格-少年,http://em.21dtv.com/songs/60038120.mkv
许巍-少年,http://em.21dtv.com/songs/60038121.mkv
刘德华-十年(演唱会),http://em.21dtv.com/songs/60038982.mkv
毛宁-你是我的眼(演唱会),http://em.21dtv.com/songs/60062759.mkv
杨光-你是我的眼(演唱会),http://em.21dtv.com/songs/60063248.mkv
崔健-不是我不明白(演唱会),http://em.21dtv.com/songs/60011382.mkv
崔健-新长征路上的摇滚(演唱会),http://em.21dtv.com/songs/60050989.mkv
苏志威-侧面(演唱会),http://em.21dtv.com/songs/60012138.mkv
许志安-侧面(演唱会),http://em.21dtv.com/songs/60012139.mkv
张国荣-侧面(演唱会),http://em.21dtv.com/songs/60012140.mkv
刘德华-缠绵(演唱会),http://em.21dtv.com/songs/60012256.mkv
桥边姑娘,https://vdse.bdstatic.com/8ae4235344c61f9c05ccf3716c84e823.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
大田后生仔,https://vdse.bdstatic.com/1f5b8de1e52e8ebe8d5493d29bf29981.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
胡杨林-香水有毒,http://vodcdn.video.taobao.com/oss/ali-video/180f9fcdb9e2b24d3b13a526fb90003e/video.m3u8
谭咏麟/关淑怡-明天你是否依然爱我,http://vodcdn.video.taobao.com/oss/ali-video/0b56ad556e887a9be35d496d318a7565/video.m3u8
凤凰传奇-华夏传说,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40828850&response=res&format=mp4&type=convert_url
凤凰传奇-奢香夫人,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_51674527&response=res&format=mp4&type=convert_url
凤凰传奇-荷塘月色,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1565837&response=res&format=mp4&type=convert_url
凤凰传奇-自由飞翔,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_18747906&response=res&format=mp4&type=convert_url
凤凰传奇-策马奔腾,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042013&response=res&format=mp4&type=convert_url
凤凰传奇-自由自在,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042025&response=res&format=mp4&type=convert_url
凤凰传奇-奇迹世界,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_954805&response=res&format=mp4&type=convert_url
凤凰传奇-歌唱二小放牛郎,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_8120530&response=res&format=mp4&type=convert_url
凤凰传奇-中国味道,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042021&response=res&format=mp4&type=convert_url
凤凰传奇-光芒,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042019&response=res&format=mp4&type=convert_url
凤凰传奇-御龙归字谣,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1164118&response=res&format=mp4&type=convert_url
凤凰传奇-月亮之上,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_7084968&response=res&format=mp4&type=convert_url
卓依婷鲁冰花,http://vd3.bdstatic.com/mda-jf8fbjprnf1fvpxm/mda-jf8fbjprnf1fvpxm.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷橄榄树,http://vd3.bdstatic.com/mda-jfagwdhxb30ymr13/mda-jfagwdhxb30ymr13.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
依婷爱拼才会赢,http://vd3.bdstatic.com/mda-jfreugw1pcza8xr1/mda-jfreugw1pcza8xr1.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
李玲玉天竺少女,http://vd3.bdstatic.com/mda-icktmsmht26j2399/sc/mda-icktmsmht26j2399.mp4
李玲玉女儿情,http://vd4.bdstatic.com/mda-jiqh0kcd7kgpwnmb/sc/mda-jiqh0kcd7kgpwnmb.mp4
孤芳自赏,https://vdse.bdstatic.com//650fda26067e619a8632b173052b3a08.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A59Z%2F-1%2Fhost
我曾,https://vd3.bdstatic.com/mda-jjm8i93paakzz8yj/hd/mda-jjm8i93paakzz8yj.mp4?pd=20&vt=1
芒种,https://vd3.bdstatic.com/mda-kat1tr4ka5st965k/hd/mda-kat1tr4ka5st965k.mp4?pd=20

